timedate,close,high,low,open,volume
2019-08-20 14:00:00+00:00,10741.3,10751.0,10570.0,10651.7,2708.68733192
2019-08-20 16:00:00+00:00,10761.6,10798.5,10716.5,10741.4,1251.54565377
2019-08-20 18:00:00+00:00,10734.7,10766.1,10717.4,10761.7,654.57723206
2019-08-20 20:00:00+00:00,10797.5,10832.9,10657.5,10734.4,1331.06711156
2019-08-20 22:00:00+00:00,10760.0,10840.0,10724.4,10798.6,1180.78144558
2019-08-21 00:00:00+00:00,10684.1,10800.2,10638.6,10759.9,2464.64611509
2019-08-21 02:00:00+00:00,10318.5,10702.4,10230.9,10684.2,7183.44528861
2019-08-21 04:00:00+00:00,10248.7,10327.9,10165.1,10318.4,5710.21890226
2019-08-21 06:00:00+00:00,10136.9,10284.9,10109.0,10248.7,3120.68090151
2019-08-21 08:00:00+00:00,10214.4,10253.7,10136.7,10138.5,2161.08937455
2019-08-21 10:00:00+00:00,10178.7,10214.9,10070.0,10214.9,2694.12000499
2019-08-21 12:00:00+00:00,9961.7,10184.3,9925.2,10179.0,5547.05583521
2019-08-21 14:00:00+00:00,9986.6,10088.0,9960.0,9961.7,2704.08439828
2019-08-21 16:00:00+00:00,10110.1,10152.2,9861.4,9987.6,5383.35129148
2019-08-21 18:00:00+00:00,10109.7,10145.4,10060.8,10110.6,1107.96413389
2019-08-21 20:00:00+00:00,10050.1,10188.0,10050.0,10108.6,1491.59411364
2019-08-21 22:00:00+00:00,10140.0,10144.3,9983.6,10050.2,1880.90620495
2019-08-22 00:00:00+00:00,9818.5,10161.8,9782.2,10140.0,4796.4851651
2019-08-22 02:00:00+00:00,9873.8,9949.9,9761.4,9816.5,4281.96853592
2019-08-22 04:00:00+00:00,9971.9,10029.2,9862.0,9873.1,2365.67131369
2019-08-22 06:00:00+00:00,9974.0,10049.6,9883.9,9971.9,3056.5807229
2019-08-22 08:00:00+00:00,9985.9,9989.3,9897.2,9971.6,2203.98280438
2019-08-22 10:00:00+00:00,9970.1,10068.0,9882.1,9985.7,3081.29669674
2019-08-22 12:00:00+00:00,10117.2,10142.8,9949.1,9967.4,3098.85933732
2019-08-22 14:00:00+00:00,10112.4,10187.6,10050.3,10117.2,1967.17082513
2019-08-22 16:00:00+00:00,10151.8,10184.2,10060.5,10111.4,1681.51014007
2019-08-22 18:00:00+00:00,10163.9,10256.0,10148.2,10151.8,1783.47441226
2019-08-22 20:00:00+00:00,10132.8,10207.2,10095.9,10163.7,760.81306718
2019-08-22 22:00:00+00:00,10097.2,10187.5,10092.0,10132.8,852.11410437
2019-08-23 00:00:00+00:00,10084.6,10134.2,10020.0,10097.2,1704.5223972
2019-08-23 02:00:00+00:00,10136.1,10156.7,10053.1,10084.5,1077.56500151
2019-08-23 04:00:00+00:00,10137.1,10195.9,10112.0,10136.1,1108.67620876
2019-08-23 06:00:00+00:00,10208.7,10228.4,10095.3,10136.7,3391.868081
2019-08-23 08:00:00+00:00,10116.1,10208.7,10108.6,10208.7,1444.33668442
2019-08-23 10:00:00+00:00,10116.3,10142.6,10070.0,10116.1,1451.37549862
2019-08-23 12:00:00+00:00,10349.8,10423.5,10097.1,10115.6,5829.24566451
2019-08-23 14:00:00+00:00,10398.9,10448.1,10349.7,10349.8,2925.16961911
2019-08-23 16:00:00+00:00,10390.4,10420.5,10374.5,10398.9,1149.07028357
2019-08-23 18:00:00+00:00,10399.8,10446.1,10365.3,10390.4,895.4939747000001
2019-08-23 20:00:00+00:00,10393.3,10431.2,10280.0,10400.9,2362.9459461
2019-08-23 22:00:00+00:00,10383.9,10439.0,10342.4,10393.5,1255.60139917
2019-08-24 00:00:00+00:00,10369.8,10413.6,10354.7,10384.4,943.56497149
2019-08-24 02:00:00+00:00,10343.9,10370.0,10270.7,10370.0,1183.95999528
2019-08-24 04:00:00+00:00,10329.8,10363.0,10307.6,10343.9,1013.63848032
2019-08-24 06:00:00+00:00,10293.2,10340.8,10237.2,10329.8,1835.86022065
2019-08-24 08:00:00+00:00,9978.0,10293.2,9872.0,10293.2,8353.29142148
2019-08-24 10:00:00+00:00,10005.0,10032.0,9953.7,9979.8,2524.15148835
2019-08-24 12:00:00+00:00,9995.7,10017.2,9934.3,10005.1,1909.0838645999997
2019-08-24 14:00:00+00:00,9989.8,10007.6,9948.9,9997.3,930.2867892999999
2019-08-24 16:00:00+00:00,10039.2,10091.7,9946.4,9989.8,1680.05898008
2019-08-24 18:00:00+00:00,10100.7,10126.9,10037.5,10038.5,665.5703083
2019-08-24 20:00:00+00:00,10066.4,10158.0,10055.0,10100.8,679.40673593
2019-08-24 22:00:00+00:00,10134.9,10195.0,9970.1,10066.5,2393.88080805
2019-08-25 00:00:00+00:00,10085.5,10166.6,10022.9,10135.4,1180.34821474
2019-08-25 02:00:00+00:00,10118.1,10166.9,10060.3,10085.5,973.07830966
2019-08-25 04:00:00+00:00,10060.0,10134.7,10015.4,10118.1,973.46623322
2019-08-25 06:00:00+00:00,10101.6,10134.6,10021.7,10057.5,891.45438864
2019-08-25 08:00:00+00:00,10139.6,10139.7,10044.4,10101.7,1344.63840314
2019-08-25 10:00:00+00:00,10112.2,10161.2,10087.2,10139.5,1015.33773771
2019-08-25 12:00:00+00:00,10236.3,10339.8,10089.3,10113.0,3482.71132198
2019-08-25 14:00:00+00:00,10067.1,10236.5,9900.0,10236.4,5113.89839897
2019-08-25 16:00:00+00:00,10073.6,10140.9,10029.3,10067.2,1305.01499907
2019-08-25 18:00:00+00:00,10060.8,10138.3,9960.7,10073.0,1649.9229606
2019-08-25 20:00:00+00:00,9998.9,10092.0,9905.8,10061.1,2197.39110579
2019-08-25 22:00:00+00:00,10139.9,10162.6,9966.5,9998.9,1543.27619646
2019-08-26 00:00:00+00:00,10430.1,10630.0,10138.9,10140.4,18648.69351831
2019-08-26 02:00:00+00:00,10278.0,10469.4,10203.1,10430.2,5911.82541819
2019-08-26 04:00:00+00:00,10363.6,10371.7,10257.6,10278.1,3105.25586663
2019-08-26 06:00:00+00:00,10335.7,10413.7,10315.3,10363.5,1702.08215852
2019-08-26 08:00:00+00:00,10367.5,10394.8,10284.8,10335.7,1517.71202779
2019-08-26 10:00:00+00:00,10388.2,10432.4,10325.2,10367.5,1398.85277721
2019-08-26 12:00:00+00:00,10358.5,10408.4,10282.9,10388.2,1820.88599428
2019-08-26 14:00:00+00:00,10337.2,10379.6,10300.0,10358.5,1857.47039775
2019-08-26 16:00:00+00:00,10326.8,10399.6,10239.7,10337.2,2213.47166446
2019-08-26 18:00:00+00:00,10328.0,10340.0,10294.2,10327.0,1102.04966581
2019-08-26 20:00:00+00:00,10289.4,10332.7,10199.3,10327.3,2282.94038535
2019-08-26 22:00:00+00:00,10371.8,10409.0,10289.6,10289.6,1225.76092218
2019-08-27 00:00:00+00:00,10307.1,10391.0,10299.8,10371.9,1272.83916057
2019-08-27 02:00:00+00:00,10202.7,10318.7,10103.8,10307.1,3841.22318781
2019-08-27 04:00:00+00:00,10235.9,10251.7,10158.3,10202.8,1747.13256627
2019-08-27 06:00:00+00:00,10179.6,10236.4,10127.4,10235.9,1908.19420895
2019-08-27 08:00:00+00:00,10160.4,10214.1,10125.1,10179.6,1209.72504585
2019-08-27 10:00:00+00:00,10128.6,10182.2,10100.0,10160.5,1942.11302351
2019-08-27 12:00:00+00:00,10183.1,10210.0,10051.1,10128.5,3406.75464481
2019-08-27 14:00:00+00:00,10191.0,10205.4,10110.5,10183.1,1432.21297365
2019-08-27 16:00:00+00:00,10191.0,10243.1,10156.4,10190.2,1866.09932759
2019-08-27 18:00:00+00:00,10162.9,10220.6,10131.5,10190.8,923.26267318
2019-08-27 20:00:00+00:00,10146.6,10183.7,10120.0,10162.9,1011.59857751
2019-08-27 22:00:00+00:00,10185.3,10211.3,10120.0,10148.2,691.06133535
2019-08-28 00:00:00+00:00,10101.7,10186.3,10100.0,10185.2,865.50383781
2019-08-28 02:00:00+00:00,10093.1,10137.6,10076.6,10101.9,998.96580191
2019-08-28 04:00:00+00:00,10131.9,10166.0,10050.0,10093.2,1327.13212837
2019-08-28 06:00:00+00:00,10153.8,10216.0,10118.3,10131.6,2112.50541437
2019-08-28 08:00:00+00:00,10150.0,10162.1,10105.2,10153.8,869.3712745999999
2019-08-28 10:00:00+00:00,10148.9,10165.5,10113.0,10150.1,992.57890526
2019-08-28 12:00:00+00:00,10170.2,10333.0,10145.5,10148.9,3305.34578628
2019-08-28 14:00:00+00:00,10240.3,10266.0,10154.4,10170.3,1743.84577743
2019-08-28 16:00:00+00:00,10199.5,10275.1,10181.0,10239.0,1161.70303395
2019-08-28 18:00:00+00:00,9687.6,10199.5,9508.9,10199.5,17461.96462576
2019-08-28 20:00:00+00:00,9726.9,9744.2,9648.6,9687.6,2126.01549587
2019-08-28 22:00:00+00:00,9725.2,9759.7,9683.4,9727.0,2109.69945827
2019-08-29 00:00:00+00:00,9687.6,9725.3,9638.2,9725.2,2114.23727928
2019-08-29 02:00:00+00:00,9589.9,9705.6,9535.7,9688.1,3224.78498431
2019-08-29 04:00:00+00:00,9595.4,9632.4,9564.9,9589.9,1604.84789437
2019-08-29 06:00:00+00:00,9397.1,9595.3,9320.0,9595.3,6918.62695314
2019-08-29 08:00:00+00:00,9479.8,9493.0,9396.8,9397.1,3599.6081685000004
2019-08-29 10:00:00+00:00,9463.7,9493.3,9440.9,9479.1,1686.29813411
2019-08-29 12:00:00+00:00,9456.1,9495.1,9380.0,9463.7,2100.52227649
2019-08-29 14:00:00+00:00,9505.2,9586.0,9380.3,9456.1,3911.68164055
2019-08-29 16:00:00+00:00,9520.0,9546.4,9464.5,9505.2,2028.63066021
2019-08-29 18:00:00+00:00,9507.5,9563.0,9431.3,9520.0,1554.63418069
2019-08-29 20:00:00+00:00,9508.5,9536.3,9482.5,9507.5,709.71719309
2019-08-29 22:00:00+00:00,9496.3,9515.4,9451.4,9508.5,687.30808488
2019-08-30 00:00:00+00:00,9450.5,9539.8,9350.0,9497.3,2884.98326145
2019-08-30 02:00:00+00:00,9470.3,9485.5,9422.6,9451.0,1820.21639482
2019-08-30 04:00:00+00:00,9519.1,9520.1,9450.0,9469.6,2281.76147013
2019-08-30 06:00:00+00:00,9474.9,9551.7,9472.3,9517.2,1536.09176145
2019-08-30 08:00:00+00:00,9576.9,9589.7,9473.5,9474.9,3064.63700585
2019-08-30 10:00:00+00:00,9573.3,9630.4,9541.6,9576.9,1970.45343744
2019-08-30 12:00:00+00:00,9600.8,9619.7,9551.1,9572.0,1571.44471171
2019-08-30 14:00:00+00:00,9592.3,9608.7,9547.7,9600.8,1494.72415402
2019-08-30 16:00:00+00:00,9526.6,9603.0,9525.5,9592.4,1098.84619124
2019-08-30 18:00:00+00:00,9571.3,9600.0,9450.2,9525.5,1275.04563496
2019-08-30 20:00:00+00:00,9585.7,9693.0,9571.7,9571.7,1480.15396015
2019-08-30 22:00:00+00:00,9581.8,9628.9,9555.3,9585.3,640.00972391
2019-08-31 00:00:00+00:00,9624.1,9652.1,9567.3,9581.8,1146.28405052
2019-08-31 02:00:00+00:00,9612.4,9651.3,9603.2,9624.3,439.98885977
2019-08-31 04:00:00+00:00,9614.5,9624.1,9586.5,9612.4,453.69988805
2019-08-31 06:00:00+00:00,9590.2,9614.6,9581.1,9614.6,662.01667479
2019-08-31 08:00:00+00:00,9569.2,9590.2,9520.2,9590.2,1396.94195806
2019-08-31 10:00:00+00:00,9554.4,9586.8,9536.2,9569.3,795.14996146
2019-08-31 12:00:00+00:00,9592.2,9609.4,9548.7,9554.5,890.40907695
2019-08-31 14:00:00+00:00,9592.1,9594.8,9556.2,9592.2,634.90053813
2019-08-31 16:00:00+00:00,9594.0,9619.7,9566.9,9592.1,836.2899263999999
2019-08-31 18:00:00+00:00,9570.8,9600.6,9557.4,9594.0,343.44911587
2019-08-31 20:00:00+00:00,9654.7,9658.5,9430.0,9570.8,2468.39352475
2019-08-31 22:00:00+00:00,9588.7,9685.8,9587.7,9654.8,800.89493529
2019-09-01 00:00:00+00:00,9615.4,9638.6,9584.0,9588.8,685.33259036
2019-09-01 02:00:00+00:00,9621.0,9623.4,9600.0,9615.4,451.25625934
2019-09-01 04:00:00+00:00,9600.1,9630.0,9600.0,9620.2,334.83932821
2019-09-01 06:00:00+00:00,9607.3,9617.3,9596.2,9600.1,347.00918323
2019-09-01 08:00:00+00:00,9590.7,9608.2,9545.4,9607.3,1263.40934932
2019-09-01 10:00:00+00:00,9571.8,9593.4,9566.8,9590.8,448.09702967
2019-09-01 12:00:00+00:00,9566.0,9581.0,9548.6,9570.3,459.43268759
2019-09-01 14:00:00+00:00,9605.7,9661.3,9560.0,9566.0,1131.85752428
2019-09-01 16:00:00+00:00,9587.1,9626.0,9519.3,9605.8,1274.57212873
2019-09-01 18:00:00+00:00,9615.4,9630.0,9579.9,9587.0,619.5755757000001
2019-09-01 20:00:00+00:00,9679.9,9774.3,9598.4,9615.1,2422.30066161
2019-09-01 22:00:00+00:00,9733.5,9822.9,9680.0,9680.0,2533.45360817
2019-09-02 00:00:00+00:00,9736.8,9755.1,9717.4,9733.5,1565.01117334
2019-09-02 02:00:00+00:00,9740.4,9775.0,9729.6,9736.8,953.75273916
2019-09-02 04:00:00+00:00,9748.2,9773.7,9740.4,9740.5,545.99602099
2019-09-02 06:00:00+00:00,9745.8,9749.4,9731.1,9748.1,732.12543301
2019-09-02 08:00:00+00:00,9775.1,9791.9,9738.3,9745.8,1043.2422096
2019-09-02 10:00:00+00:00,9826.5,9847.2,9770.4,9775.1,1955.52292027
2019-09-02 12:00:00+00:00,9885.9,9915.0,9788.5,9825.8,2387.01837022
2019-09-02 14:00:00+00:00,9878.7,9950.0,9852.4,9886.7,2589.47663661
2019-09-02 16:00:00+00:00,10064.4,10110.1,9870.0,9878.7,5190.47762238
2019-09-02 18:00:00+00:00,10164.6,10182.1,10064.3,10064.3,2793.58928536
2019-09-02 20:00:00+00:00,10376.2,10450.0,10164.7,10164.7,8103.99867011
2019-09-02 22:00:00+00:00,10343.8,10441.5,10301.1,10376.2,5312.20369387
2019-09-03 00:00:00+00:00,10320.5,10400.0,10287.0,10343.9,3707.38966164
2019-09-03 02:00:00+00:00,10388.0,10476.0,10305.4,10320.5,4923.95367556
2019-09-03 04:00:00+00:00,10409.1,10427.3,10355.8,10388.0,1673.85706888
2019-09-03 06:00:00+00:00,10371.5,10409.1,10353.9,10409.1,1562.37287111
2019-09-03 08:00:00+00:00,10293.4,10393.8,10290.0,10370.2,1956.24060451
2019-09-03 10:00:00+00:00,10423.8,10475.4,10269.7,10293.5,3846.79592124
2019-09-03 12:00:00+00:00,10665.0,10747.8,10395.0,10423.7,7851.60658437
2019-09-03 14:00:00+00:00,10687.1,10780.0,10555.5,10665.0,6084.67708165
2019-09-03 16:00:00+00:00,10600.2,10712.2,10593.9,10687.2,2877.86166019
2019-09-03 18:00:00+00:00,10648.5,10675.4,10599.3,10600.1,929.53239383
2019-09-03 20:00:00+00:00,10686.7,10717.7,10645.3,10648.2,894.3584306
2019-09-03 22:00:00+00:00,10614.2,10704.4,10499.0,10686.7,4676.67393478
2019-09-04 00:00:00+00:00,10496.7,10623.7,10436.0,10614.3,3756.36756477
2019-09-04 02:00:00+00:00,10604.9,10632.0,10487.7,10496.7,2382.9657473
2019-09-04 04:00:00+00:00,10561.6,10635.8,10537.6,10605.7,1516.52439796
2019-09-04 06:00:00+00:00,10568.9,10615.0,10530.0,10561.6,1501.90176946
2019-09-04 08:00:00+00:00,10498.2,10576.5,10460.0,10568.9,2279.29556836
2019-09-04 10:00:00+00:00,10522.2,10574.7,10462.3,10498.2,1754.29550179
2019-09-04 12:00:00+00:00,10406.2,10533.5,10372.9,10523.4,3024.05630382
2019-09-04 14:00:00+00:00,10407.4,10454.9,10380.0,10406.1,1662.91463607
2019-09-04 16:00:00+00:00,10625.1,10654.8,10404.6,10407.5,3501.68178587
2019-09-04 18:00:00+00:00,10695.0,10709.3,10574.5,10627.2,2917.61483228
2019-09-04 20:00:00+00:00,10637.5,10806.5,10567.6,10695.1,4537.412307899999
2019-09-04 22:00:00+00:00,10562.3,10668.1,10488.0,10637.6,3752.86701535
2019-09-05 00:00:00+00:00,10529.4,10570.6,10490.0,10562.2,1679.98493419
2019-09-05 02:00:00+00:00,10550.0,10559.9,10495.3,10529.5,1484.23194913
2019-09-05 04:00:00+00:00,10599.1,10637.9,10537.7,10550.2,2161.94459326
2019-09-05 06:00:00+00:00,10540.1,10622.5,10512.8,10599.1,1608.73952475
2019-09-05 08:00:00+00:00,10559.2,10609.5,10501.3,10540.1,2402.2926495
2019-09-05 10:00:00+00:00,10563.2,10650.0,10450.0,10559.3,3844.92089072
2019-09-05 12:00:00+00:00,10589.3,10591.8,10511.3,10565.8,1319.68017196
2019-09-05 14:00:00+00:00,10543.4,10589.4,10515.5,10589.3,1744.4026465999998
2019-09-05 16:00:00+00:00,10493.2,10595.0,10465.6,10543.4,1828.27660964
2019-09-05 18:00:00+00:00,10531.3,10596.7,10469.3,10493.1,1690.79219144
2019-09-05 20:00:00+00:00,10545.7,10575.2,10493.5,10531.3,762.90776712
2019-09-05 22:00:00+00:00,10562.0,10604.7,10531.0,10545.7,881.01513955
2019-09-06 00:00:00+00:00,10578.9,10604.5,10552.2,10562.0,891.27472825
2019-09-06 02:00:00+00:00,10641.8,10700.0,10579.5,10579.5,3795.38217201
2019-09-06 04:00:00+00:00,10691.3,10779.8,10638.5,10641.8,3857.9833501999997
2019-09-06 06:00:00+00:00,10719.2,10732.9,10669.8,10691.4,2098.23992714
2019-09-06 08:00:00+00:00,10711.7,10769.4,10674.3,10719.3,2361.07600756
2019-09-06 10:00:00+00:00,10833.2,10885.0,10710.4,10711.7,4960.36659334
2019-09-06 12:00:00+00:00,10790.7,10904.6,10759.1,10831.3,3357.38054111
2019-09-06 14:00:00+00:00,10843.0,10877.7,10790.8,10790.8,1708.7564174000001
2019-09-06 16:00:00+00:00,10419.5,10852.6,10275.0,10843.0,8171.42280718
2019-09-06 18:00:00+00:00,10371.4,10440.0,10332.5,10419.4,3384.39635596
2019-09-06 20:00:00+00:00,10406.0,10414.7,10188.0,10371.3,4768.57789022
2019-09-06 22:00:00+00:00,10296.1,10406.1,10277.3,10406.1,2398.60968394
2019-09-07 00:00:00+00:00,10359.9,10379.6,10295.5,10296.8,1277.49369447
2019-09-07 02:00:00+00:00,10335.7,10375.3,10322.4,10358.7,950.86788058
2019-09-07 04:00:00+00:00,10359.8,10359.9,10310.0,10334.9,820.35521061
2019-09-07 06:00:00+00:00,10367.0,10393.8,10320.6,10359.8,1223.59851228
2019-09-07 08:00:00+00:00,10379.3,10413.1,10359.2,10367.0,1213.34554475
2019-09-07 10:00:00+00:00,10416.1,10417.4,10328.0,10379.3,1867.68919556
2019-09-07 12:00:00+00:00,10373.0,10430.3,10363.0,10416.1,1111.2144194
2019-09-07 14:00:00+00:00,10454.6,10469.0,10372.7,10372.9,1628.37371938
2019-09-07 16:00:00+00:00,10480.9,10560.0,10352.4,10454.7,4645.80994264
2019-09-07 18:00:00+00:00,10465.8,10509.1,10421.6,10481.0,933.67960292
2019-09-07 20:00:00+00:00,10499.2,10537.8,10450.1,10465.9,687.59959909
2019-09-07 22:00:00+00:00,10454.7,10510.8,10450.0,10500.3,838.17094072
2019-09-08 00:00:00+00:00,10483.1,10510.9,10454.8,10454.8,880.18501494
2019-09-08 02:00:00+00:00,10539.7,10557.2,10455.5,10483.2,1129.46255617
2019-09-08 04:00:00+00:00,10527.6,10582.0,10500.0,10539.7,1300.17885211
2019-09-08 06:00:00+00:00,10517.6,10559.3,10510.3,10527.7,573.8503127
2019-09-08 08:00:00+00:00,10490.2,10523.6,10461.8,10517.7,776.07318469
2019-09-08 10:00:00+00:00,10388.3,10525.0,10222.0,10489.2,3673.92529689
2019-09-08 12:00:00+00:00,10362.9,10410.4,10356.6,10388.3,1163.80365757
2019-09-08 14:00:00+00:00,10387.5,10418.1,10357.1,10363.0,1003.08443051
2019-09-08 16:00:00+00:00,10364.6,10426.2,10334.7,10387.6,1373.57747747
2019-09-08 18:00:00+00:00,10339.9,10380.4,10318.0,10362.8,857.83964081
2019-09-08 20:00:00+00:00,10407.9,10410.0,10325.2,10339.7,610.68469009
2019-09-08 22:00:00+00:00,10384.4,10416.0,10367.4,10408.1,717.73591645
2019-09-09 00:00:00+00:00,10376.2,10404.7,10369.2,10384.1,633.24971364
2019-09-09 02:00:00+00:00,10297.9,10383.1,10262.8,10376.1,2336.02568511
2019-09-09 04:00:00+00:00,10306.5,10329.4,10247.8,10297.9,1448.65264815
2019-09-09 06:00:00+00:00,10148.1,10306.5,10090.0,10306.5,4179.73988356
2019-09-09 08:00:00+00:00,10250.0,10271.0,10057.4,10147.1,3357.79599621
2019-09-09 10:00:00+00:00,10412.2,10517.1,10196.9,10249.1,4846.24706743
2019-09-09 12:00:00+00:00,10330.7,10415.0,10311.0,10413.9,2409.68329162
